conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,1276503753495961601,Fri Jun 26 13:13:05 +0000 2020,21535,unilever support lgbt langsung rame boikot giliran buruh pabrik Aice diexploitasi diem aja. susah emang otak otak perbudakan,1276503753495961601.1,Unnamed: 5,Unnamed: 6,in,Unnamed: 8,332,233,11735,https://x.com/dekoprams/status/1276503753495961601,42592867,dekoprams,1374656043913932805,Wed Mar 24 09:35:15 +0000 2021,9558,indonesia ngaku2 anti-lgbt tapi kok ada trans tv,1374656043913932805.1,315,240,1749,https://x.com/wortelsoup/status/1374656043913932805,1035957565006344192,wortelsoup,1573912700324696065,Sun Sep 25 05:50:04 +0000 2022,5311,️ CW // LGBT ️ speechless sumpah apa ga mikir perasaan cewenya gmna klo tau :( https://t.co/w4lHT31UWx,1573912700324696065.1,https://pbs.twimg.com/media/Fdek7_SVQAEe2Yh.jpg,Indonesia,498,1005,334,https://x.com/tanyakanrl/status/1573912700324696065,1331650559518990336,tanyakanrl,1277639684600942593,Mon Jun 29 16:26:52 +0000 2020,13,️‍LGBTQ+BLM️‍ https://t.co/xUwHdhhaoe,1277639684600942593.1,https://pbs.twimg.com/media/EbsWgYOU0AAhzsd.jpg,0,0.1,3,https://x.com/Brijangless22/status/1277639684600942593,105669019,Brijangless22
1.267098004953002e+18,Sun May 31 14:18:00 +0000 2020,256.0,Sebelum nikah bahas jodoh mulu setelah nikah bahas poligami mulu. Jika kita selamat dari syubhat setan menjebak dengan syahwat. Maka jgn pernah merasa shalih tapi teruslah berusaha istiqamah..,1.267098004953002e+18,,,in,"East Borneo, Indonesia",4.0,2.0,76.0,https://x.com/azdinawawi/status/1267098004953001984,1592182628.0,azdinawawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2567213216958628e+18,Sat May 02 23:04:46 +0000 2020,2636.0,Untuk apa sih Jodoh dihadirkan? Coba deh buka Qur'an nya cek surat Ar-Rum ayat 21. Allah sudah menciptakan pasangan untuk kita supaya kita tenang dan tentram. Doaku Semoga Allah karuniakan kepadamu seseorang yang jika bersamanya menjadikanmu tenang dan tentram. Aamiin. ,1.2567213216958628e+18,,,in,新加坡,59.0,64.0,1294.0,https://x.com/Abbiihazz/status/1256721321695862795,922307179.0,Abbiihazz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2487949840959693e+18,Sat Apr 11 02:08:20 +0000 2020,1640.0,Ini kiamat sughro. Kiamat ada 2 sughro dan kubhro. Kiamat sugro yg skrg ini kita alamin kaya banjir besar corona dan letusan gunung merapi. Plis stop making jokes about #kiamat and #dajjal mending semuanya banyakin berdoa dan mohon ampun sama Allah.,1.2487949840959693e+18,,,in,,4.0,42.0,311.0,https://x.com/fullzsenyum/status/1248794984095969281,274815359.0,fullzsenyum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2716060904975278e+18,Sat Jun 13 00:51:31 +0000 2020,317.0,Alkitab Melayu. Berdasarkan sumber fisik yg saya punyai dulu Alkitab bernama Kitaboel Koedoes dugaan saya merupakan terjemahan dari Alkitab al Muqaddas. Isinya terbagi 2 yaitu Wasijat Jang Lama dan Wasijat Jang Beharoe. Terjemahan yg saya miliki adalah edisi HC Klinkert 1909 https://t.co/mhRqA2jLKW,1.2716060904975278e+18,https://pbs.twimg.com/media/EaWm_UyVAAEQnWW.jpg,,in,Karang Tumaritis,2.0,11.0,78.0,https://x.com/Sam_Ardi/status/1271606090497527808,16063023.0,Sam_Ardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2194371758816584e+18,Tue Jan 21 01:50:53 +0000 2020,446.0,Islam melaknat kaum sodom dan kamu merasa paling Islami? Kalau dubur yg berfikir memang pasti kebalik2.,1.2194371758816584e+18,,,in,,7.0,44.0,130.0,https://x.com/Jhonkosmik/status/1219437175881658368,2651176428.0,Jhonkosmik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2588859209519596e+18,Fri May 08 22:26:07 +0000 2020,2778.0,Knp seorg Muslim tak bisa bicara santun kpd Muslim lainnya? Bukankah yg bicara tak sebaik Musa as dan obyek yg diajaknya bicara tak seburuk Fir'aun yg lalim itu sdg Allah ajarkan kpd Musa as - dan Harun as saudaranya- agar keduanya berbicara kpd Fir'aun dg perkataan yg lembut?,1.2588859209519596e+18,,,in,Jakarta,28.0,48.0,961.0,https://x.com/Haidar_Bagir/status/1258885920951959553,322517883.0,Haidar_Bagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.216301972837372e+18,Sun Jan 12 10:12:42 +0000 2020,824.0,Pak Somad: suami yg membiarkan istrinya tdk menutup aurat; tak akan mencium bau surga. Mau tanya: Klo chatting dengan wanita yg bukan muhrim mencium bau apa tad? Syukron https://t.co/ZNNIcZSHrh,1.216301972837372e+18,https://pbs.twimg.com/ext_tw_video_thumb/1216301663083843584/pu/img/Qum4AVs0CYE-qCw1.jpg,,in,Indonesia,35.0,243.0,261.0,https://x.com/narkosun/status/1216301972837371906,84221579.0,narkosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2439308784362086e+18,Sat Mar 28 16:00:07 +0000 2020,892.0,Tidak akan terjadi hari Kiamat sampai kalian memerangi bangsa Khuz &amp; bangsa Karman dari kalangan Ajam. Bermuka merah berhidung2 pesek bermata sipit wajah2 mereka bagaikan tameng yg dilapisi kulit dan sandal2 mereka terbuat dari bulu. (HR. Al-Bukhari),1.2439308784362086e+18,,,in,Di Bawah Bendera 1/2 Tiang,8.0,13.0,239.0,https://x.com/BungRetweet/status/1243930878436208645,7.395235883408835e+17,BungRetweet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2699811459967468e+18,Tue Jun 09 03:58:56 +0000 2020,1357.0,@amilaputrip Cmiiw poligami itu sunah. Nabi berpoligami tapi poligaminya setelah Khadijah wafat (jadi nabi setia banget sama istri pertama) Kebanyakan juga poligaminya dengan janda tua yang butuh pertolongan. Tapi laki sekarang mah kebanyakan poligami ama yg muda2 cakep seger &amp; bahenol.,1.270203700548522e+18,,dominospeaceza,in,Indonesia,16.0,50.0,414.0,https://x.com/Hujandisenja/status/1270203700548521989,36906324.0,Hujandisenja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2433339720183562e+18,Fri Mar 27 00:28:13 +0000 2020,486.0,Puisi Sa di yg terpampang di gedung PBB: Anak2 Adam adlh bgn tubuh satu sama lain yg telah diciptakan dari satu esensi Saat malapetaka menimpa satu bgn tubuh bgn tubuh yang lain ikut merasakannya Jika kau tak bersimpati dg penderitaan org lain Tak layak kau disebut manusia https://t.co/W6HmGwuf4B,1.2433339720183562e+18,https://pbs.twimg.com/media/EUE1pdoUUAAnLKZ.jpg,,in,Jakarta,3.0,9.0,201.0,https://x.com/Haidar_Bagir/status/1243333972018356224,322517883.0,Haidar_Bagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2443991441033667e+18,Sun Mar 29 23:00:50 +0000 2020,353.0,SODA PERUSAK GENERASI MUDA ARAB SAUDI kenapa dan bagaimana yuk simak video lengkapnya⁣ https://t.co/jrFqb2PpI5,1.2443991441033667e+18,https://pbs.twimg.com/ext_tw_video_thumb/1244398735221641217/pu/img/fDkpOq6yEQb98yQz.jpg,,in,Indonesia,4.0,2.0,124.0,https://x.com/resep_JSR/status/1244399144103366658,1.206738250645168e+18,resep_JSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.268055605593301e+18,Wed Jun 03 05:43:10 +0000 2020,1032.0,Melihat apa yg terjadi di AS &amp; berbagai belahan dunia trmsk di negeri kita soal rasisme saya jadi ingat ajaran Nabi saw: Tiada kelebihan Arab atas 'Ajam (non-Arab) tak pula kulit putih atas kulit hitam (HR Ahmad &amp; Bazzar). Betapa benarnya ajaranmu wahai Nabi 15 abad lalu https://t.co/CtQrOSrxAD,1.268055605593301e+18,https://pbs.twimg.com/media/EZkJ2J2VcAA8TEy.jpg,,in,Jakarta,17.0,11.0,415.0,https://x.com/Haidar_Bagir/status/1268055605593300992,322517883.0,Haidar_Bagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.233224740212314e+18,Fri Feb 28 02:57:44 +0000 2020,686.0,Kata Somad Corona itu tentara Allah. Lha kok sekarang Saudi menghentikan Umroh krn virus corona? Dia jg memuji2 muslim Uighur krn gak kena Corona. Dikira Wuhan dengan Xinjiang itu dekat ya? Jaraknya 4000 km seperti Jakarta-Adelaide Australia. Logikamu ga masuk om. https://t.co/BxP9tTq3Oz,1.233224740212314e+18,https://pbs.twimg.com/ext_tw_video_thumb/1233224670985347072/pu/img/LppfllRg4HX-8NdS.jpg,,in,Indonesia,33.0,115.0,217.0,https://x.com/narkosun/status/1233224740212314112,84221579.0,narkosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.255682719905874e+18,Thu Apr 30 02:17:44 +0000 2020,12187.0,Soubhan'Allah ! Adam était grand de 60 coudée ce qui représentent aujourd hui environ 30 m .Afin de se rendre compte de la taille impressionnante qu avait eu le premier homme et la taille qu auront les habitants du Paradis voici un Qamis de la taille d'un membre du paradis. https://t.co/68iObw88Je,1.255682719905874e+18,https://pbs.twimg.com/media/EW0T-DnXkAER0hx.jpg,,fr,‏الدنيا,245.0,237.0,3404.0,https://x.com/Nour_Al_qalb/status/1255682719905873920,1.1286376959395512e+18,Nour_Al_qalb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2253398567771791e+18,Thu Feb 06 08:46:02 +0000 2020,1995.0,Membela hak hidup orang Syiah dianggap Syiah. Bela hak hidup Ahmadiyah dianggap Ahmadiyah. Bela hak mendirikan gereja dianggap orang gereja. Bela hak hidup anak-anak keluarga teroris dianggap simpatisan teroris. Nasib hidup di abad kegelapan. Mati lampu terus.,1.2253398567771791e+18,,,in,Jakarta,48.0,113.0,640.0,https://x.com/saidiman/status/1225339856777179136,81152506.0,saidiman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2600344600635392e+18,Tue May 12 02:30:00 +0000 2020,544.0,Tahukah anda? 5 makhluk yang lahir tanpa emak (ibu) yang terdapat di dalam al-Quran: 1.Nabi Adam a.s 2. Saidatina Hawa 3. Ular dari tongkat Nabi Musa a.s 4. Unta Nabi Saleh a.s 5. Kibas yang ditukar dengan Nabi Ismail a.s,1.2600344600635392e+18,,,in,"Selangor, Malaysia",1.0,4.0,262.0,https://x.com/SantapanMinda/status/1260034460063539200,303027143.0,SantapanMinda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.225595615154856e+18,Fri Feb 07 01:42:19 +0000 2020,299.0,Knp kita lihat sbgn saudara kita yg merasa sdg membela agama suka petentang-petenteng sambil teriak2 dg suara keras &amp; parau? Pdhl begini Allah Swt ajarkan: Sederhanalah kamu dlm berjalan &amp; rendahkan suaramu. Sesungguhnya seburuk-buruk suara adlh suara keledai (QS Luqman: 19) https://t.co/7idJ84aonN,1.225595615154856e+18,https://pbs.twimg.com/media/EQIwtkOU8AEX6T4.jpg,,in,Jakarta,1.0,2.0,108.0,https://x.com/Haidar_Bagir/status/1225595615154855937,322517883.0,Haidar_Bagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.223591498953851e+18,Sat Feb 01 12:58:41 +0000 2020,342.0,Syetan rupanya tidak memiliki spesies. Beda dengan Malaikat Jin Manusia Binatang dll. Darimana datangnya Syetan? Ia ternyata lahir dari perselingkuhan (perzinaan) antara Iblis dan hawa nafsu di tengah market duniawy . Lahirlah ribuan bahkan milyaran Syetan. Fikir dalam2!!,1.223591498953851e+18,,,in,"Bogor, Jawa Barat, Indonesia",3.0,6.0,72.0,https://x.com/KHMLuqman/status/1223591498953850881,1951685486.0,KHMLuqman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.225339607157375e+18,Thu Feb 06 08:45:02 +0000 2020,333.0,𝗣𝗼𝗻𝗱𝗼𝗸 𝗦𝗠 𝗮𝗹𝗶𝗮𝘀 𝗥𝘂𝗺𝗮𝗵 𝗣𝗮𝗸 𝗦𝗼𝗼𝗺𝗮𝗻 ㅡ Sebuah semesta dimana lima perempuan yang sedang mengadu nasib di ibu kota tinggal di satu atap yang sama yaitu di di Pondok SM yang biasa mereka sebut dengan rumah Pak Sooman. ㅡ (rv centric!au) https://t.co/CmyA91HT9C,1.225339607157375e+18,https://pbs.twimg.com/media/EQFH2yEU0AAqCUm.jpg,,in,Indonesia,24.0,9.0,115.0,https://x.com/_semestaku/status/1225339607157374976,1.0351833759028593e+18,_semestaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2220383313130988e+18,Tue Jan 28 06:06:57 +0000 2020,355.0,Jodoh juga adalah ketentuan Allah yang manusia tidak mampu mengubah kerana semuanya sudah ditetapkan oleh-Nya. 'Sesungguhnya Kami menciptakan segala sesuatu itu dengan takdir (Surah al-Qamar: 49)',1.2220383313130988e+18,,,in,Malaysia,1.0,0.0,221.0,https://x.com/baitulmuslimcom/status/1222038331313098752,1683038876.0,baitulmuslimcom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2469739769386066e+18,Mon Apr 06 01:32:18 +0000 2020,557.0,In general Khalid Samad memang seorang yang radikal pun. Dia pi kilang Carlsberg dia pi berceramah di gereja dia pertahankan isu pembinaan kuil dia pertahankan penggunaan kalimah Allah untuk semua. Bukan sedikit backlash yang dia terima...,1.2469739769386066e+18,,,in,,5.0,18.0,175.0,https://x.com/_joni_joni_joni/status/1246973976938606592,137342127.0,_joni_joni_joni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2734821485450895e+18,Thu Jun 18 05:06:19 +0000 2020,685.0,Syeikh Mulla Romadhon al Buthi (ayahanda Syeikh Said Romadhon al Buthi) berkata kepada beliau : Ketahuilah wahai anakku sesungguhnya jikalau aku tau bahwa jalan menuju Allah itu tersembunyi dalam menyapu sampah di jalanan maka sungguh aku akan menjadikanmu tukang sapu https://t.co/LjaHZXIAyH,1.2734821485450895e+18,https://pbs.twimg.com/media/EaxRQaBU8AE17rU.jpg,,in,Indonesia,4.0,7.0,143.0,https://x.com/sanad__media/status/1273482148545089536,1.2467880044604293e+18,sanad__media,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2159681434131456e+18,Sat Jan 11 12:06:11 +0000 2020,850.0,Reynhard di Inggris Romo di Prancis (yg dibunuh korbannya) &amp; Ustadz di Indonesia... Keramahan maupun kewibawaan bisa mudah dimanipulasi oleh para predator. Hati2... https://t.co/6uqvwdBwfy,1.2159681434131456e+18,,,in,"Jakarta, Indonesia//",42.0,78.0,372.0,https://x.com/budimandjatmiko/status/1215968143413145601,183217247.0,budimandjatmiko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2754251997022003e+18,Wed Jun 24 06:39:12 +0000 2020,466.0,@KeeNand__ Nihh ada selain kasta sudra yang katanya lebih rendah dari sudra namanya kaum dalit mereka gaboleh mewah2 gaboleh sekolah gaboleh jadi pejabat negara pokoknya mereka harus miskin gaboleh punya kendaraan kalo ngak bakalan dibunuh dan polisi disana pun diam https://t.co/BOILWdkzl0,1.2756798520211046e+18,,,in,,6.0,16.0,73.0,https://x.com/riech4n/status/1275679852021104640,9.830442167323034e+17,riech4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.26161488347861e+18,Sat May 16 11:10:02 +0000 2020,620.0,Ketika bumi Sodom akan musnah Nabi Ibrahim tahu lebih awal sebab sentiasa pantau anak saudaranya ( Nabi Luth ),1.26161488347861e+18,,,in,Malaysia,1.0,2.0,216.0,https://x.com/fedtriyahya/status/1261614883478609922,791693863.0,fedtriyahya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2714787508327342e+18,Fri Jun 12 16:25:31 +0000 2020,574.0,Mji Wa Giza. Ni kama Sodoma na Gomora. #UZI ~Kama unaijua au umewahi kuisikia Sodoma na Gomora dhambi na ufuska uliokuwa ukifanywa katika kipindi hicho basi ndivyo ilivyokuwa katika mji wa Kowloon Walled City uliopo Hong Kong China kati ya mwaka 1898 hadi 1994.... https://t.co/0O2Z1xvwa3,1.2714787508327342e+18,https://pbs.twimg.com/media/EaUzKqAXkAAdSFV.jpg,,in,Tanzania Israel,6.0,45.0,120.0,https://x.com/KamigakikuMbise/status/1271478750832734211,1845267631.0,KamigakikuMbise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2606152685243843e+18,Wed May 13 16:57:55 +0000 2020,210.0,KISAH SYAM'UN SAMSON GHOZI عليه السلام DAN LAILATUL QADAR. Samson adalah seorg Nabi bernama asli Samun Ghozi عليه السلام. Kisah ini berasal dari cerita Nabi Muhammad ﷺ yang menceritakan tentang seorang Nabi yang hidup di zaman Romawi yang bernama Sam'un Ghozi عليه السلام https://t.co/s4L5cRlv8m,1.2606152685243843e+18,https://pbs.twimg.com/media/EX6a55gU0AA4s8n.jpg,,ca,tarem,3.0,5.0,72.0,https://x.com/vee_alaydrux/status/1260615268524384256,167750943.0,vee_alaydrux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2687642974102118e+18,Fri Jun 05 04:39:15 +0000 2020,294.0,Suku Sunda termasuk kuat Islamnya. Tp di sana ada Gereja Pasundan yg umatnya banyak orang Sunda ras Melayu. Mereka jg memproduksi lagu2 rohani Kristen dalam bhs Sunda seperti ini https://t.co/CaMnzzojqc,1.2687642974102118e+18,,,in,"Jakarta, Indonesia//",8.0,31.0,88.0,https://x.com/budimandjatmiko/status/1268764297410211840,183217247.0,budimandjatmiko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2506361813913272e+18,Thu Apr 16 04:04:35 +0000 2020,654.0,Pesan Pak Syam pengemudi mobil jenazah yg setiap hari mengantar puluhan jasad ke liang kubur. Semakin hari jumlahnya semakin bertambah. https://t.co/S66LVoFSSG,1.2506361813913272e+18,https://pbs.twimg.com/ext_tw_video_thumb/1250634307707654144/pu/img/a2RhtpSCOEwgSEz7.jpg,,in,,13.0,16.0,158.0,https://x.com/addiems/status/1250636181391327233,94805910.0,addiems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.224273650188112e+18,Mon Feb 03 10:09:18 +0000 2020,176.0,Penampilan hijaban agamais tapi ora waras + berhati kotor penuh kebencian jauh dari CINTA KASIH . Selamat menikmati hadiah ALLAH SWT ,1.224273650188112e+18,,,in,Jakarta - Berlin,2.0,15.0,30.0,https://x.com/SondoroMusic/status/1224273650188111872,198804836.0,SondoroMusic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.266395122331267e+18,Fri May 29 15:45:00 +0000 2020,288.0,3 SEKSAAN SEWAKTU ALAM KUBUR Allah akan menyempitkan kuburnya dengan sesempit-sempitnya. Allah akan mengelapkan kuburnya. Allah akan menyiksanya sehingga hari kiamat. https://t.co/cvH4CjWalN,1.266395122331267e+18,,,in,"Selangor, Malaysia",0.0,0.0,179.0,https://x.com/SantapanMinda/status/1266395122331267077,303027143.0,SantapanMinda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.271098866331517e+18,Thu Jun 11 15:16:00 +0000 2020,173.0,Nabi Sulaiman Semut dan Rezeki Cacing Buta https://t.co/WnAuxGeYhA,1.271098866331517e+18,,,in,Indonesia,2.0,1.0,29.0,https://x.com/nu_online/status/1271098866331516929,214818815.0,nu_online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2725643349760942e+18,Mon Jun 15 16:23:11 +0000 2020,268.0,Pernyataan itu diucapkan pada masa kepercayaan dan tradisi menganggap darah yg keluar dari kelamin perempuan sebagai kutukan dosa setan dsb yg membuat perempuan terdiskriminasi: ga boleh masuk rumah ga boleh disentuh dst,1.2725653242698015e+18,,mardiasih,in,"Yogyakarta, Indonesia",1.0,3.0,4.0,https://x.com/mardiasih/status/1272565324269801475,164627338.0,mardiasih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2403243622736036e+18,Wed Mar 18 17:09:06 +0000 2020,438.0,Jika kelompok agama berperilaku begini mereka menyumbang kepunahan #Sapiens. Meski sebagian besar tidak tp cukup 1 atau 2 kekompok agama efek sosialnya amat besar. Di era transisi ini saat makna hidup tak mrk pahami mrk mencarinya pd hidup pasca kematian,1.2403243622736036e+18,,,in,"Jakarta, Indonesia//",72.0,543.0,137.0,https://x.com/budimandjatmiko/status/1240324362273603586,183217247.0,budimandjatmiko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2264554070543442e+18,Sun Feb 09 10:38:50 +0000 2020,254.0,Tak apa menyerupai org2 Yahudi &amp; Nasrani selama bukan dlm hal2 yg dilarang berdasar hadis yg diriwayatkan Inam Bukhari sbgmn dikutip alm Prof. Dr. KH. Ali Mustafa Yaqub MA,1.2264554070543442e+18,,,in,Jakarta,2.0,5.0,102.0,https://x.com/Haidar_Bagir/status/1226455407054344192,322517883.0,Haidar_Bagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.246220100987949e+18,Fri Apr 03 23:36:40 +0000 2020,250.0,Ada Yesus sendiripun keturunan hasil poligami kakek moyangnya Semua org suci dibibel berpoligami Ibrahim 2 istri Musa 3 istri Yakub 2 istri Daud istrinya banyak Sulaiman 700 istri 300 gundik/selir Karena zaman dulu poligami belum dibatasi Allah sampai 4,1.246220100987949e+18,,,in,I am Listening To Muhammad,3.0,15.0,67.0,https://x.com/UstadzWaloni/status/1246220100987949058,1.2340426241781924e+18,UstadzWaloni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2160100960121528e+18,Sat Jan 11 14:52:53 +0000 2020,1491.0,Berkat saran Ustadz Abdul Somad pemerintah Kota Padang Sumatera Barat berencana membentuk Satpol PP Syariah. https://t.co/tnp7uP1GGB,1.2160100960121528e+18,,,in,あなたの心に,12.0,25.0,410.0,https://x.com/MCAOps/status/1216010096012152832,1476693997.0,MCAOps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2329628236528886e+18,Thu Feb 27 09:36:59 +0000 2020,916.0,Gagal paham! ‍️ Jadi Saudi sudah berani penistaan sama orang Indonesia ? Saatnya demo berjilid-jilid 7 juta umat penuhi Monas. https://t.co/P6ZfjdaSSu,1.2329628236528886e+18,,,in,Indonesia,42.0,255.0,153.0,https://x.com/yusuf_dumdum/status/1232962823652888576,2156465923.0,yusuf_dumdum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.254551359996588e+18,Sun Apr 26 23:27:47 +0000 2020,817.0,Qaramithah Salah satu sempalan Syiah di era Dinasti Fathimiyyah. Pencetus paham ini adalah seorang Yahudi yang mengaku masuk islam dan mengclaim dirinya berasal dari ahlul bait sehingga banyak suku barbar kala itu menjadi pengikutnya,1.25455278493585e+18,,mwv_mystic,in,"Jawa Barat, Indonesia",7.0,2.0,55.0,https://x.com/mwv_mystic/status/1254552784935849990,1.1794518042804797e+18,mwv_mystic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2164124050199388e+18,Sun Jan 12 17:31:31 +0000 2020,400.0,''Bir yeri gerçekten ve toptan terketmeyen yeni bir yola çıkamaz: Tanrı Lut a boşuna dememişti ya geriye bakmayacaksın diye.'' Oruç Aruoba Yürüme Jean-Baptiste-Camille Corot The Burning of Sodom (formerly The Destruction of Sodom ) (1843-1857) https://t.co/W0qw4rLyL8,1.2164124050199388e+18,https://pbs.twimg.com/media/EOGQf0iXUAAx3UO.jpg,,tr,,5.0,1.0,52.0,https://x.com/Acephaleart/status/1216412405019938816,1.0286565159961068e+18,Acephaleart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2398996113989837e+18,Tue Mar 17 13:01:18 +0000 2020,602.0,اللَّهُمَّ إِنِّي أَعُوذُ بِكَ مِنَ البَرَصِ، وَالْجُنُونِ، وَالْجُذَامِ، وَمِنْ سَيِّئِ الْأَسْقَامِ Maksudnya: Ya Allah aku berlindung dengan-Mu daripada penyakit sopak gila kusta dan penyakit-penyakit yang buruk HR Abu Daud 1554,1.2398996113989837e+18,,,und,"Selangor, Malaysia",1.0,1.0,436.0,https://x.com/SantapanMinda/status/1239899611398983686,303027143.0,SantapanMinda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2457077935810068e+18,Thu Apr 02 18:02:48 +0000 2020,247.0,@amiliyananana @holychipsmore Sebenarnya ada setan kene ikat dekat situ so kilat tu sambar setan yg kene ikat tu. Tu jer. #yttj,1.2457736922624778e+18,,amiliyananana,in,Earth,0.0,1.0,34.0,https://x.com/Samad_dodol/status/1245773692262477824,2400792278.0,Samad_dodol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2540492104308204e+18,Sat Apr 25 14:06:45 +0000 2020,1384.0, قرود Siamang تتميز بوجود ما يشبه البالون تحت حناجرها، تقوم بملئه بالهواء ثم تصدر أصوات عالية، هذه القرود مشهورة بأصواتها المزعجة التي يصل مداها لعدة كيلومترات. وهي حيوانات اجتماعية، موطنها أندونيسيا ومهددة بالانقراض. https://t.co/93sngEDetM,1.2540492104308204e+18,https://pbs.twimg.com/ext_tw_video_thumb/1253151680650260480/pu/img/DJI8TfY9lV4Su3Bv.jpg,,ar,Saudi Arabia,50.0,231.0,512.0,https://x.com/Eyaaaad/status/1254049210430820352,252992709.0,Eyaaaad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
